2, 5, Control_c, 0, 38, 0
2, 5, Control_c, 0, 38, 0
2, 2069, Note_on_c, 0, 79, 65
2, 2548, Note_off_c, 0, 79, 0
2, 2579, Note_on_c, 0, 78, 62
2, 3053, Note_off_c, 0, 78, 0
2, 3084, Note_on_c, 0, 76, 63
2, 3588, Note_off_c, 0, 76, 0
2, 3589, Note_on_c, 0, 76, 62
2, 4042, Control_c, 0, 7, 102
2, 4065, Note_off_c, 0, 76, 0
2, 4100, Note_on_c, 0, 78, 67
2, 4100, Note_on_c, 0, 57, 55
2, 4642, Note_on_c, 0, 62, 50
2, 4672, Note_off_c, 0, 57, 0
2, 5149, Note_off_c, 0, 78, 0
2, 5150, Note_on_c, 0, 66, 51
2, 5180, Note_off_c, 0, 62, 0
2, 5345, Control_c, 0, 7, 110
2, 5655, Note_on_c, 0, 62, 50
2, 5685, Note_off_c, 0, 66, 0
2, 6165, Note_on_c, 0, 59, 53
2, 6195, Note_off_c, 0, 62, 0
2, 6675, Note_on_c, 0, 62, 50
2, 6705, Note_off_c, 0, 59, 0
2, 7180, Note_on_c, 0, 66, 51
2, 7210, Note_off_c, 0, 62, 0
2, 7685, Note_on_c, 0, 62, 50
2, 7715, Note_off_c, 0, 66, 0
2, 8196, Note_on_c, 0, 57, 55
2, 8222, Note_off_c, 0, 62, 0
2, 8738, Note_on_c, 0, 62, 50
2, 8768, Note_off_c, 0, 57, 0
2, 9246, Note_on_c, 0, 66, 51
2, 9276, Note_off_c, 0, 62, 0
2, 9751, Note_on_c, 0, 69, 62
2, 9751, Note_on_c, 0, 62, 50
2, 9781, Note_off_c, 0, 66, 0
2, 10230, Note_off_c, 0, 69, 0
2, 10261, Note_on_c, 0, 79, 65
2, 10261, Note_on_c, 0, 59, 53
2, 10291, Note_off_c, 0, 62, 0
2, 10740, Note_off_c, 0, 79, 0
2, 10771, Note_on_c, 0, 78, 62
2, 10771, Note_on_c, 0, 62, 50
2, 10801, Note_off_c, 0, 59, 0
2, 11245, Note_off_c, 0, 78, 0
2, 11276, Note_on_c, 0, 76, 63
2, 11276, Note_on_c, 0, 66, 51
2, 11306, Note_off_c, 0, 62, 0
2, 11780, Note_off_c, 0, 76, 0
2, 11781, Note_on_c, 0, 76, 62
2, 11781, Note_on_c, 0, 62, 50
2, 11811, Note_off_c, 0, 66, 0
2, 12292, Note_on_c, 0, 57, 55
2, 12318, Note_off_c, 0, 62, 0
2, 12803, Note_off_c, 0, 76, 0
2, 12834, Note_on_c, 0, 78, 62
2, 12834, Note_on_c, 0, 62, 50
2, 12864, Note_off_c, 0, 57, 0
2, 13311, Note_off_c, 0, 78, 0
2, 13342, Note_on_c, 0, 66, 51
2, 13372, Note_off_c, 0, 62, 0
2, 13847, Note_on_c, 0, 62, 50
2, 13877, Note_off_c, 0, 66, 0
2, 14357, Note_on_c, 0, 74, 65
2, 14357, Note_on_c, 0, 59, 53
2, 14387, Note_off_c, 0, 62, 0
2, 14867, Note_on_c, 0, 62, 50
2, 14897, Note_off_c, 0, 59, 0
2, 15371, Note_off_c, 0, 74, 0
2, 15372, Note_on_c, 0, 76, 63
2, 15372, Note_on_c, 0, 66, 51
2, 15402, Note_off_c, 0, 62, 0
2, 15846, Note_off_c, 0, 76, 0
2, 15877, Note_on_c, 0, 69, 62
2, 15877, Note_on_c, 0, 62, 50
2, 15907, Note_off_c, 0, 66, 0
2, 16353, Note_off_c, 0, 69, 0
2, 16388, Note_on_c, 0, 57, 55
2, 16414, Note_off_c, 0, 62, 0
2, 16930, Note_on_c, 0, 62, 50
2, 16960, Note_off_c, 0, 57, 0
2, 17438, Note_on_c, 0, 66, 51
2, 17468, Note_off_c, 0, 62, 0
2, 17943, Note_on_c, 0, 62, 50
2, 17973, Note_off_c, 0, 66, 0
2, 18453, Note_on_c, 0, 59, 53
2, 18483, Note_off_c, 0, 62, 0
2, 18963, Note_on_c, 0, 62, 50
2, 18993, Note_off_c, 0, 59, 0
2, 19468, Note_on_c, 0, 66, 51
2, 19498, Note_off_c, 0, 62, 0
2, 19973, Note_on_c, 0, 69, 62
2, 19973, Note_on_c, 0, 62, 50
2, 20003, Note_off_c, 0, 66, 0
2, 20449, Note_off_c, 0, 69, 0
2, 20484, Note_on_c, 0, 76, 67
2, 20484, Note_on_c, 0, 59, 55
2, 20510, Note_off_c, 0, 62, 0
2, 21026, Note_on_c, 0, 64, 50
2, 21056, Note_off_c, 0, 59, 0
2, 21533, Note_off_c, 0, 76, 0
2, 21534, Note_on_c, 0, 78, 63
2, 21534, Note_on_c, 0, 67, 51
2, 21564, Note_off_c, 0, 64, 0
2, 22008, Note_off_c, 0, 78, 0
2, 22039, Note_on_c, 0, 79, 62
2, 22039, Note_on_c, 0, 64, 50
2, 22069, Note_off_c, 0, 67, 0
2, 22549, Note_on_c, 0, 59, 53
2, 22579, Note_off_c, 0, 64, 0
2, 23059, Note_on_c, 0, 64, 50
2, 23089, Note_off_c, 0, 59, 0
2, 23563, Note_off_c, 0, 79, 0
2, 23564, Note_on_c, 0, 76, 63
2, 23564, Note_on_c, 0, 67, 51
2, 23594, Note_off_c, 0, 64, 0
2, 24038, Note_off_c, 0, 76, 0
2, 24069, Note_on_c, 0, 73, 62
2, 24069, Note_on_c, 0, 64, 50
2, 24099, Note_off_c, 0, 67, 0
2, 24580, Note_on_c, 0, 57, 55
2, 24606, Note_off_c, 0, 64, 0
2, 25091, Note_off_c, 0, 73, 0
2, 25122, Note_on_c, 0, 74, 62
2, 25122, Note_on_c, 0, 64, 50
2, 25152, Note_off_c, 0, 57, 0
2, 25630, Note_on_c, 0, 67, 51
2, 25660, Note_off_c, 0, 64, 0
2, 26135, Note_on_c, 0, 64, 50
2, 26165, Note_off_c, 0, 67, 0
2, 26644, Note_off_c, 0, 74, 0
2, 26645, Note_on_c, 0, 76, 65
2, 26645, Note_on_c, 0, 57, 53
2, 26675, Note_off_c, 0, 64, 0
2, 27155, Note_on_c, 0, 64, 50
2, 27185, Note_off_c, 0, 57, 0
2, 27659, Note_off_c, 0, 76, 0
2, 27660, Note_on_c, 0, 69, 51
2, 27660, Note_on_c, 0, 67, 51
2, 27690, Note_off_c, 0, 64, 0
2, 28164, Note_off_c, 0, 69, 0
2, 28165, Note_on_c, 0, 69, 50
2, 28165, Note_on_c, 0, 64, 50
2, 28195, Note_off_c, 0, 67, 0
2, 28676, Note_on_c, 0, 57, 55
2, 28702, Note_off_c, 0, 64, 0
2, 29218, Note_on_c, 0, 78, 62
2, 29218, Note_on_c, 0, 62, 50
2, 29248, Note_off_c, 0, 69, 0
2, 29248, Note_off_c, 0, 57, 0
2, 29726, Note_on_c, 0, 66, 51
2, 29756, Note_off_c, 0, 62, 0
2, 30230, Note_off_c, 0, 78, 0
2, 30231, Note_on_c, 0, 62, 50
2, 30261, Note_off_c, 0, 66, 0
2, 30741, Note_on_c, 0, 59, 53
2, 30771, Note_off_c, 0, 62, 0
2, 31251, Note_on_c, 0, 62, 50
2, 31281, Note_off_c, 0, 59, 0
2, 31756, Note_on_c, 0, 66, 51
2, 31786, Note_off_c, 0, 62, 0
2, 32261, Note_on_c, 0, 62, 50
2, 32291, Note_off_c, 0, 66, 0
2, 32772, Note_on_c, 0, 57, 55
2, 32798, Note_off_c, 0, 62, 0
2, 33314, Note_on_c, 0, 62, 50
2, 33344, Note_off_c, 0, 57, 0
2, 33822, Note_on_c, 0, 66, 51
2, 33852, Note_off_c, 0, 62, 0
2, 34327, Note_on_c, 0, 62, 50
2, 34357, Note_off_c, 0, 66, 0
2, 34837, Note_on_c, 0, 79, 65
2, 34837, Note_on_c, 0, 59, 53
2, 34867, Note_off_c, 0, 62, 0
2, 35316, Note_off_c, 0, 79, 0
2, 35347, Note_on_c, 0, 78, 62
2, 35347, Note_on_c, 0, 62, 50
2, 35377, Note_off_c, 0, 59, 0
2, 35821, Note_off_c, 0, 78, 0
2, 35852, Note_on_c, 0, 76, 63
2, 35852, Note_on_c, 0, 66, 51
2, 35882, Note_off_c, 0, 62, 0
2, 36356, Note_off_c, 0, 76, 0
2, 36357, Note_on_c, 0, 76, 62
2, 36357, Note_on_c, 0, 62, 50
2, 36387, Note_off_c, 0, 66, 0
2, 36833, Note_off_c, 0, 76, 0
2, 36868, Note_on_c, 0, 78, 67
2, 36868, Note_on_c, 0, 57, 55
2, 36894, Note_off_c, 0, 62, 0
2, 37410, Note_on_c, 0, 62, 50
2, 37440, Note_off_c, 0, 57, 0
2, 37917, Note_off_c, 0, 78, 0
2, 37918, Note_on_c, 0, 66, 51
2, 37948, Note_off_c, 0, 62, 0
2, 38423, Note_on_c, 0, 62, 50
2, 38453, Note_off_c, 0, 66, 0
2, 38933, Note_on_c, 0, 59, 53
2, 38963, Note_off_c, 0, 62, 0
2, 39443, Note_on_c, 0, 62, 50
2, 39473, Note_off_c, 0, 59, 0
2, 39948, Note_on_c, 0, 66, 51
2, 39978, Note_off_c, 0, 62, 0
2, 40453, Note_on_c, 0, 62, 50
2, 40483, Note_off_c, 0, 66, 0
2, 40964, Note_on_c, 0, 57, 55
2, 40990, Note_off_c, 0, 62, 0
2, 41506, Note_on_c, 0, 62, 50
2, 41536, Note_off_c, 0, 57, 0
2, 42014, Note_on_c, 0, 66, 51
2, 42044, Note_off_c, 0, 62, 0
2, 42519, Note_on_c, 0, 69, 62
2, 42519, Note_on_c, 0, 62, 50
2, 42549, Note_off_c, 0, 66, 0
2, 42998, Note_off_c, 0, 69, 0
2, 43029, Note_on_c, 0, 79, 65
2, 43029, Note_on_c, 0, 59, 53
2, 43059, Note_off_c, 0, 62, 0
2, 43508, Note_off_c, 0, 79, 0
2, 43539, Note_on_c, 0, 78, 62
2, 43539, Note_on_c, 0, 62, 50
2, 43569, Note_off_c, 0, 59, 0
2, 44013, Note_off_c, 0, 78, 0
2, 44044, Note_on_c, 0, 76, 63
2, 44044, Note_on_c, 0, 66, 51
2, 44074, Note_off_c, 0, 62, 0
2, 44548, Note_off_c, 0, 76, 0
2, 44549, Note_on_c, 0, 76, 62
2, 44549, Note_on_c, 0, 62, 50
2, 44579, Note_off_c, 0, 66, 0
2, 45025, Note_off_c, 0, 76, 0
2, 45060, Note_on_c, 0, 57, 55
2, 45086, Note_off_c, 0, 62, 0
2, 45602, Note_on_c, 0, 62, 50
2, 45632, Note_off_c, 0, 57, 0
2, 46110, Note_on_c, 0, 78, 63
2, 46110, Note_on_c, 0, 66, 51
2, 46140, Note_off_c, 0, 62, 0
2, 46584, Note_off_c, 0, 78, 0
2, 46615, Note_on_c, 0, 74, 62
2, 46615, Note_on_c, 0, 62, 50
2, 46645, Note_off_c, 0, 66, 0
2, 47094, Note_off_c, 0, 74, 0
2, 47125, Note_on_c, 0, 59, 53
2, 47155, Note_off_c, 0, 62, 0
2, 47635, Note_on_c, 0, 62, 50
2, 47665, Note_off_c, 0, 59, 0
2, 48140, Note_on_c, 0, 76, 63
2, 48140, Note_on_c, 0, 66, 51
2, 48170, Note_off_c, 0, 62, 0
2, 48614, Note_off_c, 0, 76, 0
2, 48645, Note_on_c, 0, 69, 62
2, 48645, Note_on_c, 0, 62, 50
2, 48675, Note_off_c, 0, 66, 0
2, 49121, Note_off_c, 0, 69, 0
2, 49156, Note_on_c, 0, 57, 55
2, 49182, Note_off_c, 0, 62, 0
2, 49698, Note_on_c, 0, 62, 50
2, 49728, Note_off_c, 0, 57, 0
2, 50206, Note_on_c, 0, 66, 51
2, 50236, Note_off_c, 0, 62, 0
2, 50711, Note_on_c, 0, 62, 50
2, 50741, Note_off_c, 0, 66, 0
2, 51221, Note_on_c, 0, 59, 53
2, 51251, Note_off_c, 0, 62, 0
2, 51731, Note_on_c, 0, 62, 50
2, 51761, Note_off_c, 0, 59, 0
2, 52236, Note_on_c, 0, 66, 51
2, 52266, Note_off_c, 0, 62, 0
2, 52741, Note_on_c, 0, 62, 50
2, 52771, Note_off_c, 0, 66, 0
2, 53252, Note_on_c, 0, 76, 67
2, 53252, Note_on_c, 0, 59, 55
2, 53278, Note_off_c, 0, 62, 0
2, 53794, Note_on_c, 0, 64, 50
2, 53824, Note_off_c, 0, 59, 0
2, 54301, Note_off_c, 0, 76, 0
2, 54302, Note_on_c, 0, 78, 63
2, 54302, Note_on_c, 0, 67, 51
2, 54332, Note_off_c, 0, 64, 0
2, 54776, Note_off_c, 0, 78, 0
2, 54807, Note_on_c, 0, 79, 62
2, 54807, Note_on_c, 0, 64, 50
2, 54837, Note_off_c, 0, 67, 0
2, 55317, Note_on_c, 0, 59, 53
2, 55347, Note_off_c, 0, 64, 0
2, 55827, Note_on_c, 0, 64, 50
2, 55857, Note_off_c, 0, 59, 0
2, 56331, Note_off_c, 0, 79, 0
2, 56332, Note_on_c, 0, 76, 63
2, 56332, Note_on_c, 0, 67, 51
2, 56362, Note_off_c, 0, 64, 0
2, 56806, Note_off_c, 0, 76, 0
2, 56837, Note_on_c, 0, 73, 62
2, 56837, Note_on_c, 0, 64, 50
2, 56867, Note_off_c, 0, 67, 0
2, 57348, Note_on_c, 0, 57, 55
2, 57374, Note_off_c, 0, 64, 0
2, 57890, Note_on_c, 0, 64, 50
2, 57920, Note_off_c, 0, 57, 0
2, 58397, Note_off_c, 0, 73, 0
2, 58398, Note_on_c, 0, 74, 63
2, 58398, Note_on_c, 0, 67, 51
2, 58428, Note_off_c, 0, 64, 0
2, 58872, Note_off_c, 0, 74, 0
2, 58903, Note_on_c, 0, 76, 62
2, 58903, Note_on_c, 0, 64, 50
2, 58933, Note_off_c, 0, 67, 0
2, 59382, Note_off_c, 0, 76, 0
2, 59413, Note_on_c, 0, 57, 53
2, 59443, Note_off_c, 0, 64, 0
2, 59923, Note_on_c, 0, 69, 62
2, 59923, Note_on_c, 0, 64, 50
2, 59953, Note_off_c, 0, 57, 0
2, 60397, Note_off_c, 0, 69, 0
2, 60428, Note_on_c, 0, 74, 63
2, 60428, Note_on_c, 0, 67, 51
2, 60458, Note_off_c, 0, 64, 0
2, 60902, Note_off_c, 0, 74, 0
2, 60933, Note_on_c, 0, 76, 62
2, 60933, Note_on_c, 0, 64, 50
2, 60963, Note_off_c, 0, 67, 0
2, 61409, Note_off_c, 0, 76, 0
2, 61444, Note_on_c, 0, 77, 67
2, 61444, Note_on_c, 0, 58, 55
2, 61470, Note_off_c, 0, 64, 0
2, 61955, Note_off_c, 0, 77, 0
2, 61986, Note_on_c, 0, 76, 62
2, 61986, Note_on_c, 0, 62, 50
2, 62016, Note_off_c, 0, 58, 0
2, 62463, Note_off_c, 0, 76, 0
2, 62494, Note_on_c, 0, 74, 63
2, 62494, Note_on_c, 0, 65, 51
2, 62524, Note_off_c, 0, 62, 0
2, 62968, Note_off_c, 0, 74, 0
2, 62999, Note_on_c, 0, 72, 62
2, 62999, Note_on_c, 0, 70, 50
2, 63029, Note_off_c, 0, 65, 0
2, 63478, Note_off_c, 0, 72, 0
2, 63539, Note_off_c, 0, 70, 0
2, 63713, Control_c, 0, 7, 102
2, 63713, Control_c, 0, 7, 110
2, 64524, Note_on_c, 0, 69, 63
2, 64998, Note_off_c, 0, 69, 0
2, 65029, Note_on_c, 0, 70, 62
2, 65482, Control_c, 0, 7, 102
2, 65505, Note_off_c, 0, 70, 0
2, 65540, Note_on_c, 0, 72, 67
2, 65540, Note_on_c, 0, 53, 55
2, 66082, Note_on_c, 0, 60, 50
2, 66112, Note_off_c, 0, 53, 0
2, 66589, Note_off_c, 0, 72, 0
2, 66590, Note_on_c, 0, 77, 63
2, 66590, Note_on_c, 0, 65, 51
2, 66620, Note_off_c, 0, 60, 0
2, 67095, Note_on_c, 0, 60, 50
2, 67125, Note_off_c, 0, 65, 0
2, 67604, Note_off_c, 0, 77, 0
2, 67605, Note_on_c, 0, 76, 65
2, 67605, Note_on_c, 0, 55, 53
2, 67635, Note_off_c, 0, 60, 0
2, 68084, Note_off_c, 0, 76, 0
2, 68115, Note_on_c, 0, 74, 62
2, 68115, Note_on_c, 0, 62, 50
2, 68145, Note_off_c, 0, 55, 0
2, 68619, Note_off_c, 0, 74, 0
2, 68620, Note_on_c, 0, 74, 63
2, 68620, Note_on_c, 0, 65, 51
2, 68650, Note_off_c, 0, 62, 0
2, 69094, Note_off_c, 0, 74, 0
2, 69125, Note_on_c, 0, 72, 62
2, 69125, Note_on_c, 0, 62, 50
2, 69155, Note_off_c, 0, 65, 0
2, 69601, Note_off_c, 0, 72, 0
2, 69636, Note_on_c, 0, 74, 67
2, 69636, Note_on_c, 0, 57, 55
2, 69662, Note_off_c, 0, 62, 0
2, 70147, Note_off_c, 0, 74, 0
2, 70178, Note_on_c, 0, 72, 62
2, 70178, Note_on_c, 0, 60, 50
2, 70208, Note_off_c, 0, 57, 0
2, 70685, Note_off_c, 0, 72, 0
2, 70686, Note_on_c, 0, 72, 63
2, 70686, Note_on_c, 0, 65, 51
2, 70716, Note_off_c, 0, 60, 0
2, 71191, Note_on_c, 0, 60, 50
2, 71221, Note_off_c, 0, 65, 0
2, 71700, Note_off_c, 0, 72, 0
2, 71701, Note_on_c, 0, 72, 65
2, 71701, Note_on_c, 0, 53, 53
2, 71731, Note_off_c, 0, 60, 0
2, 72211, Note_on_c, 0, 60, 50
2, 72241, Note_off_c, 0, 53, 0
2, 72715, Note_off_c, 0, 72, 0
2, 72716, Note_on_c, 0, 69, 63
2, 72716, Note_on_c, 0, 65, 51
2, 72746, Note_off_c, 0, 60, 0
2, 73190, Note_off_c, 0, 69, 0
2, 73221, Note_on_c, 0, 70, 62
2, 73221, Note_on_c, 0, 60, 50
2, 73251, Note_off_c, 0, 65, 0
2, 73697, Note_off_c, 0, 70, 0
2, 73732, Note_on_c, 0, 72, 67
2, 73732, Note_on_c, 0, 53, 55
2, 73758, Note_off_c, 0, 60, 0
2, 74274, Note_on_c, 0, 60, 50
2, 74304, Note_off_c, 0, 53, 0
2, 74781, Note_off_c, 0, 72, 0
2, 74782, Note_on_c, 0, 77, 63
2, 74782, Note_on_c, 0, 65, 51
2, 74812, Note_off_c, 0, 60, 0
2, 75287, Note_on_c, 0, 60, 50
2, 75317, Note_off_c, 0, 65, 0
2, 75796, Note_off_c, 0, 77, 0
2, 75797, Note_on_c, 0, 79, 65
2, 75797, Note_on_c, 0, 55, 53
2, 75827, Note_off_c, 0, 60, 0
2, 76276, Note_off_c, 0, 79, 0
2, 76307, Note_on_c, 0, 77, 62
2, 76307, Note_on_c, 0, 62, 50
2, 76337, Note_off_c, 0, 55, 0
2, 76781, Note_off_c, 0, 77, 0
2, 76812, Note_on_c, 0, 76, 63
2, 76812, Note_on_c, 0, 65, 51
2, 76842, Note_off_c, 0, 62, 0
2, 77286, Note_off_c, 0, 76, 0
2, 77317, Note_on_c, 0, 74, 62
2, 77317, Note_on_c, 0, 62, 50
2, 77347, Note_off_c, 0, 65, 0
2, 77823, Note_off_c, 0, 74, 0
2, 77828, Note_on_c, 0, 74, 67
2, 77828, Note_on_c, 0, 57, 55
2, 77854, Note_off_c, 0, 62, 0
2, 78339, Note_off_c, 0, 74, 0
2, 78370, Note_on_c, 0, 76, 62
2, 78370, Note_on_c, 0, 60, 50
2, 78400, Note_off_c, 0, 57, 0
2, 78847, Note_off_c, 0, 76, 0
2, 78878, Note_on_c, 0, 77, 63
2, 78878, Note_on_c, 0, 65, 51
2, 78908, Note_off_c, 0, 60, 0
2, 79383, Note_on_c, 0, 60, 50
2, 79413, Note_off_c, 0, 65, 0
2, 79892, Note_off_c, 0, 77, 0
2, 79893, Note_on_c, 0, 77, 65
2, 79893, Note_on_c, 0, 57, 53
2, 79923, Note_off_c, 0, 60, 0
2, 80403, Note_on_c, 0, 60, 50
2, 80433, Note_off_c, 0, 57, 0
2, 80907, Note_off_c, 0, 77, 0
2, 80908, Note_on_c, 0, 79, 63
2, 80908, Note_on_c, 0, 65, 51
2, 80938, Note_off_c, 0, 60, 0
2, 81382, Note_off_c, 0, 79, 0
2, 81413, Note_on_c, 0, 81, 62
2, 81413, Note_on_c, 0, 60, 50
2, 81443, Note_off_c, 0, 65, 0
2, 81889, Note_off_c, 0, 81, 0
2, 81924, Note_on_c, 0, 82, 67
2, 81924, Note_on_c, 0, 58, 55
2, 81950, Note_off_c, 0, 60, 0
2, 82465, Note_off_c, 0, 82, 0
2, 82466, Note_on_c, 0, 82, 62
2, 82466, Note_on_c, 0, 65, 50
2, 82496, Note_off_c, 0, 58, 0
2, 82943, Note_off_c, 0, 82, 0
2, 82974, Note_on_c, 0, 81, 63
2, 82974, Note_on_c, 0, 69, 51
2, 83004, Note_off_c, 0, 65, 0
2, 83479, Note_on_c, 0, 65, 50
2, 83509, Note_off_c, 0, 69, 0
2, 83988, Note_off_c, 0, 81, 0
2, 83989, Note_on_c, 0, 79, 65
2, 83989, Note_on_c, 0, 58, 53
2, 84019, Note_off_c, 0, 65, 0
2, 84499, Note_on_c, 0, 65, 50
2, 84529, Note_off_c, 0, 58, 0
2, 85003, Note_off_c, 0, 79, 0
2, 85004, Note_on_c, 0, 77, 63
2, 85004, Note_on_c, 0, 69, 51
2, 85034, Note_off_c, 0, 65, 0
2, 85478, Note_off_c, 0, 77, 0
2, 85509, Note_on_c, 0, 79, 62
2, 85509, Note_on_c, 0, 65, 50
2, 85539, Note_off_c, 0, 69, 0
2, 85985, Note_off_c, 0, 79, 0
2, 86020, Note_on_c, 0, 81, 67
2, 86020, Note_on_c, 0, 57, 55
2, 86046, Note_off_c, 0, 65, 0
2, 86561, Note_off_c, 0, 81, 0
2, 86562, Note_on_c, 0, 81, 62
2, 86562, Note_on_c, 0, 60, 50
2, 86592, Note_off_c, 0, 57, 0
2, 87039, Note_off_c, 0, 81, 0
2, 87070, Note_on_c, 0, 79, 63
2, 87070, Note_on_c, 0, 65, 51
2, 87100, Note_off_c, 0, 60, 0
2, 87575, Note_on_c, 0, 60, 50
2, 87605, Note_off_c, 0, 65, 0
2, 88084, Note_off_c, 0, 79, 0
2, 88085, Note_on_c, 0, 77, 65
2, 88085, Note_on_c, 0, 57, 53
2, 88115, Note_off_c, 0, 60, 0
2, 88595, Note_on_c, 0, 60, 50
2, 88625, Note_off_c, 0, 57, 0
2, 89099, Note_off_c, 0, 77, 0
2, 89100, Note_on_c, 0, 74, 63
2, 89100, Note_on_c, 0, 65, 51
2, 89130, Note_off_c, 0, 60, 0
2, 89574, Note_off_c, 0, 74, 0
2, 89605, Note_on_c, 0, 72, 62
2, 89605, Note_on_c, 0, 60, 50
2, 89635, Note_off_c, 0, 65, 0
2, 90081, Note_off_c, 0, 72, 0
2, 90116, Note_on_c, 0, 74, 67
2, 90116, Note_on_c, 0, 57, 55
2, 90142, Note_off_c, 0, 60, 0
2, 90627, Note_off_c, 0, 74, 0
2, 90658, Note_on_c, 0, 77, 62
2, 90658, Note_on_c, 0, 60, 50
2, 90688, Note_off_c, 0, 57, 0
2, 91165, Note_off_c, 0, 77, 0
2, 91166, Note_on_c, 0, 77, 63
2, 91166, Note_on_c, 0, 65, 51
2, 91196, Note_off_c, 0, 60, 0
2, 91640, Note_off_c, 0, 77, 0
2, 91671, Note_on_c, 0, 76, 62
2, 91671, Note_on_c, 0, 60, 50
2, 91701, Note_off_c, 0, 65, 0
2, 92181, Note_on_c, 0, 57, 53
2, 92211, Note_off_c, 0, 60, 0
2, 92690, Note_off_c, 0, 76, 0
2, 92691, Note_on_c, 0, 76, 62
2, 92691, Note_on_c, 0, 60, 50
2, 92721, Note_off_c, 0, 57, 0
2, 93165, Note_off_c, 0, 76, 0
2, 93196, Note_on_c, 0, 78, 63
2, 93196, Note_on_c, 0, 64, 51
2, 93226, Note_off_c, 0, 60, 0
2, 93700, Note_off_c, 0, 78, 0
2, 93701, Note_on_c, 0, 78, 62
